main_url,main_ip,connect_url,connect_ip,keywords,banner_count
https://opanapa7.com,104.21.40.207,https://linkplus1.com,104.21.42.197,사이트+링크+검증+성인+먹튀+주소+보기+렌트+모음+토렌트+먹튀검증+웹툰+총집합+야동+업소,27
https://opanapa7.com,104.21.40.207,https://truemoa3.com,172.67.169.11,사이트+성인+주소+보기+렌트+모음+토렌트+웹툰+총집합+야동,27
https://opanapa7.com,104.21.40.207,https://podo12.com,104.21.16.139,사이트+성인+먹튀+주소+보기+렌트+모음+토렌트+웹툰+총집합+야동+업소,27
https://opanapa7.com,104.21.40.207,https://adogen1.com,172.67.194.116,사이트+링크+검증+성인+먹튀+주소+보기+렌트+모음+토렌트+먹튀검증+웹툰+총집합+야동+업소,27
https://opanapa7.com,104.21.40.207,https://bidulgi2.com,104.21.41.218,사이트+링크+검증+성인+먹튀+주소+보기+렌트+모음+토렌트+먹튀검증+웹툰+총집합+야동+업소,27
https://redmu.live,172.67.168.107,http://피스벳.com,121.254.178.231,코드+가입+스포츠+배팅+경기+제재+루틴+단폴+당첨,6
https://redmu.live,172.67.168.107,https://www.mango20.net,104.21.3.87,사이트+총집합+야동,6
https://redmu.live,172.67.168.107,https://filemong.com,43.255.252.152,가입+무료+성인+모든+영상+영화+즉시+포인트+애니,6
https://redmu.live,172.67.168.107,https://www.momo111.com,172.67.38.203,CASINO+SPORT,6
https://redmu.live,172.67.168.107,https://bettman.net,104.21.55.170,안전+이벤트+먹튀+토토+추천+커뮤니티+회원+이터+BET,6
https://redmu.live,172.67.168.107,http://smartman.com,116.125.120.104,보기,6
https://realttv.com,104.21.25.66,None,None,None,0
https://rktoon6.com,172.67.137.204,None,None,None,0
https://redvi20.com,104.22.14.138,http://cast-aa.com,18.180.7.120,코드+가입,18
https://rainbowflag.co.kr,104.21.81.162,None,None,None,0
https://redvi20.com,104.22.14.138,https://tracker-pm2.uni8888partner.com,104.17.184.17,코드+가입+문의+총판+총판문의,18
https://q91.iqooqootv.org,31.42.185.47,None,None,None,0
https://q91.imybinoo.org,31.42.184.16,None,None,None,0
https://raintv.xyz,172.67.148.205,https://linkmoum.live,209.141.38.71,링크,3
https://redvi20.com,104.22.14.138,http://아쿠아월드.kr,52.69.242.143,코드+게임+최고+무료,18
https://raintv.xyz,172.67.148.205,https://jusomoya1.com,172.67.160.139,주소,3
https://redvi20.com,104.22.14.138,http://sun-4353.com,18.178.147.215,카지노+라이브+호텔+신규+이벤트+게임+매충+쿠폰+가지+호텔카지노+각종+포인트+이브+슬롯+CASINO,18
https://raintv.xyz,172.67.148.205,https://linkk.club,104.21.51.147,링크,3
https://redvi20.com,104.22.14.138,https://rr-2222.com,172.67.68.41,코드+스포츠+신규+해외+업체+경기+쿠폰+정식+해외+라이센스+BET,18
https://redvi20.com,104.22.14.138,https://www.momo111.com,172.67.38.203,BET,18
https://redvi20.com,104.22.14.138,http://wbwb7.com,107.154.131.98,코드+가입+카지노+스포츠+라이브+신규+국내+무제+제한+보너스+무제한+베팅+세계+신규가입+시스템+전세계+이브+CASINO+BET,18
https://redvi20.com,104.22.14.138,https://트위터사랑.com,172.67.195.65,코드+가입+카지노+스포츠+가입코드+메이저+게임+미니+제재+미니게임+매일+루틴+션카지노,18
https://redvi20.com,104.22.14.138,http://betmoa03.com,172.67.190.252,스포츠+이벤트+사이트+실시간+시간+무료+모든+토토+세계+커뮤니티+전세계+시청+중계+분석+포인트+SPORT,18
https://seda7.bet,172.67.149.132,None,None,None,0
https://sexbam11.me,104.21.49.211,None,None,None,0
https://seda8.bet,172.67.167.64,None,None,None,0
https://redvi20.com,104.22.14.138,http://refpa.top,83.147.204.15,코드+가입+가입코드,18
https://redvi20.com,104.22.14.138,http://nfx-001.com,104.21.78.174,코드+가입+카지노+스포츠+매충+매일+오버+단폴,18
https://sexbam10.me,172.67.196.73,None,None,None,0
https://redvi20.com,104.22.14.138,https://jusodude00.com,104.21.20.116,모든+주소,18
https://sexcom1.2on.in,172.67.222.109,http://bq-22.com,104.21.93.107,코드+가입+카지노+신규+게임+매충+지급+미니+제재+환전+미니게임+무제+신규가입+무한+클릭+출석,3
https://sektoon11.org,172.67.192.146,https://ghf1zwl.nlvkj03asnfq89i46t786g7atyt0gyw1ui.xyz,104.21.17.24,가입+카지노+스포츠+라이브+전용+고액+상한+호텔+돌발+매충+돌발+포커+노리+인플레이+스포츠상한+유럽식+유럽식스포츠+라이브포커+호텔카지노+고액전용노리터+이브+BET,20
https://sexcom1.2on.in,172.67.222.109,http://wb-tt.com,18.178.147.215,코드+가입+카지노+스포츠+라이브+전용+고액+상한+호텔+국내+돌발+놀이터+해외+배당+가입코드+안전+메이저+천만+매충+국내배당+돌발+천만원고액전용+스포츠상한+매출+해외+이브+이터+BET+SPORT,3
https://sektoon11.org,172.67.192.146,http://coba123.com,182.16.55.155,비아그라+배송,20
https://sexcom1.2on.in,172.67.222.109,https://newkey1212.com,172.67.160.188,코드+가입+신규+가입코드+매충+지급+환전+회원,3
https://sektoon11.org,172.67.192.146,https://sdj43.com,104.21.7.200,신규+시간+고객+증정+센터,20
https://sektoon11.org,172.67.192.146,https://www.btdd6.com,172.67.140.101,놀이터+안전+먹튀+이터,20
https://sektoon11.org,172.67.192.146,https://www.momo111.com,172.67.38.203,베팅+포인트+BET,20
https://sorabada26.com,172.67.185.103,https://avkim1.com,172.67.180.187,커뮤니티+일본,29
https://sexy-1004.com,185.107.56.54,None,None,None,0
https://sorabada26.com,172.67.185.103,https://twitter.com,104.244.42.1,공식,29
https://www.sexking3.site,104.21.92.89,None,None,None,0
https://spankbang.com,104.19.137.100,None,None,None,0
https://showme-34.com,104.21.65.54,http://b-time113.com,107.154.77.30,코드+가입+가입코드+베팅,10
https://showme-33.com,104.21.71.10,http://b-time113.com,107.154.77.30,코드+가입+가입코드+베팅,10
https://sorabada26.com,172.67.185.103,http://bna76.com,104.21.3.29,전용+신규+돌발+안전+업체+돌발+보증+매일+보증업체+주말+공식,29
https://showme-34.com,104.21.65.54,https://newmcj.com,104.21.66.151,가입+머니+매일+가입머니,10
https://showme-33.com,104.21.71.10,https://newmcj.com,104.21.66.151,가입+머니+매일+가입머니,10
https://star-01.link,104.21.53.38,http://b-time113.com,107.154.77.30,코드+가입+가입코드+베팅,17
https://spdtoon8.com,37.48.65.145,None,None,None,0
https://suremen.com,172.67.213.94,https://t.me,149.154.167.99,그램+공식+텔레그램,3
https://soratv4.com,64.32.8.70,None,None,None,0
https://sorabada26.com,172.67.185.103,https://dhlok.com,14.128.149.210,코드+가입+매충+지급+머니+매일+무한+가입머니+즉시,29
https://showme-34.com,104.21.65.54,http://su-bet.com,104.21.69.241,코드+신규+매충+배팅+무한+BET,10
https://showme-33.com,104.21.71.10,http://su-bet.com,104.21.69.241,코드+신규+매충+배팅+무한+BET,10
https://star-01.link,104.21.53.38,http://ss-245.com,172.67.155.5,코드+가입+카지노+돌발+업체+매충+돌발+보증+최대+무한+보증금+크로스,17
https://suremen.com,172.67.213.94,https://sport-core.net,216.239.34.21,스포츠+업체+메이저+사이트+최고+실시간+시간+정식+모든+토토+시스템+자동+SPORT,3
https://sorabada26.com,172.67.185.103,http://xn--hy1b342aa41n24u.kr,52.69.242.143,코드+가입+신규+가입코드+최고+업계+신규가입+증정,29
https://showme-34.com,104.21.65.54,http://ss-448.com,172.67.128.15,코드+가입+카지노+돌발+업체+매충+돌발+보증+최대+무한+보증금+크로스,10
https://showme-33.com,104.21.71.10,http://ss-448.com,172.67.128.15,코드+가입+카지노+돌발+업체+매충+돌발+보증+최대+무한+보증금+크로스,10
https://star-01.link,104.21.53.38,https://newmcj.com,104.21.66.151,가입+머니+매일+가입머니,17
https://sorabada26.com,172.67.185.103,http://win-yamato1.com,103.31.13.244,코드+최대+무료,29
https://showme-34.com,104.21.65.54,https://www.mt-police04.com,172.67.11.183,국내+사이트+검증+먹튀,10
https://showme-33.com,104.21.71.10,https://www.mt-police04.com,172.67.11.183,국내+사이트+검증+먹튀,10
https://star-01.link,104.21.53.38,http://su-bet.com,104.21.69.241,코드+신규+매충+배팅+무한+BET,17
https://sorabada26.com,172.67.185.103,https://www.mt-police04.com,172.67.11.183,국내+사이트+검증+먹튀,29
https://showme-34.com,104.21.65.54,http://www.dwt38.com,34.98.99.30,가입+카지노+업체+검증+가지+더블,10
https://showme-33.com,104.21.71.10,http://www.dwt38.com,34.98.99.30,가입+카지노+업체+검증+가지+더블,10
https://star-01.link,104.21.53.38,https://partners_click.bitcasino.io,104.17.19.41,카지노+인증+정식+베팅+세계+CASINO,17
https://sorabada26.com,172.67.185.103,https://dhl1004.com,172.67.221.104,문의+광고+제휴,29
https://showme-34.com,104.21.65.54,http://xn--tl3br2i87r.com,121.254.178.231,코드+가입+스포츠+가능+배팅+경기+제재+진행+루틴+단폴+당첨+배팅가능,10
https://showme-33.com,104.21.71.10,http://xn--tl3br2i87r.com,121.254.178.231,코드+가입+스포츠+가능+배팅+경기+제재+진행+루틴+단폴+당첨+배팅가능,10
https://star-01.link,104.21.53.38,http://wb-ct.com,18.178.147.215,코드+카지노+스포츠+라이브+전용+고액+상한+호텔+국내+돌발+놀이터+해외+배당+안전+메이저+천만+국내배당+돌발+천만원고액전용+스포츠상한+매출+해외+이브+이터+BET+SPORT,17
https://showme-34.com,104.21.65.54,http://wb-bk.com,18.178.147.215,코드+가입+카지노+스포츠+라이브+전용+고액+상한+호텔+국내+돌발+놀이터+해외+배당+가입코드+안전+메이저+천만+국내배당+돌발+천만원고액전용+스포츠상한+매출+해외+이브+이터+BET+SPORT,10
https://showme-33.com,104.21.71.10,http://wb-bk.com,18.178.147.215,코드+가입+카지노+스포츠+라이브+전용+고액+상한+호텔+국내+돌발+놀이터+해외+배당+가입코드+안전+메이저+천만+국내배당+돌발+천만원고액전용+스포츠상한+매출+해외+이브+이터+BET+SPORT,10
https://star-01.link,104.21.53.38,http://xn--tl3br2i87r.com,121.254.178.231,코드+가입+스포츠+가능+배팅+경기+제재+진행+루틴+단폴+당첨+배팅가능,17
https://showme-34.com,104.21.65.54,http://ten-1087.com,18.178.212.159,코드+가입+카지노+스포츠+라이브+전용+고액+상한+호텔+돌발+매충+돌발+포커+노리+인플레이+스포츠상한+유럽식+유럽식스포츠+라이브포커+호텔카지노+고액전용노리터+이브+BET,10
https://showme-33.com,104.21.71.10,http://ten-1087.com,18.178.212.159,코드+가입+카지노+스포츠+라이브+전용+고액+상한+호텔+돌발+매충+돌발+포커+노리+인플레이+스포츠상한+유럽식+유럽식스포츠+라이브포커+호텔카지노+고액전용노리터+이브+BET,10
https://star-01.link,104.21.53.38,https://t.me,149.154.167.99,광고,17
https://showme-34.com,104.21.65.54,http://ggbetintro.com,202.9.223.60,코드+해외+업체+보증+해외+라이센스+보증금+BET,10
https://showme-33.com,104.21.71.10,http://ggbetintro.com,202.9.223.60,코드+해외+업체+보증+해외+라이센스+보증금+BET,10
https://star-01.link,104.21.53.38,http://mtt-8949.com,45.60.17.75,코드+업체+게임+실시간+시간,17
https://star-01.link,104.21.53.38,http://ggbetintro.com,202.9.223.60,코드+해외+업체+보증+해외+라이센스+보증금+BET,17
https://tazotv15.com,134.122.147.5,None,None,None,0
https://t57.in4tong.com,104.21.67.155,None,None,None,0
https://thekbj.com,104.21.22.88,None,None,None,0
https://tkr02.com,104.21.56.156,None,None,None,0
https://tktk32.com,172.67.162.42,None,None,None,0
https://tktk28.com,104.21.85.87,None,None,None,0
https://tkor.io,172.67.177.157,https://spin800.com,13.225.105.75,CASINO+SPIN,6
https://tkor.io,172.67.177.157,http://wnx-ko.com,107.154.213.98,코드+가입+카지노+스포츠+라이브+호텔+업체+이벤트+게임+매충+다양+보증+미니+환전+미니게임+무제+리얼+검증+그램+보증업체+제한+무제한+입금+전무+전화+승인+이브,6
https://toptoon.com,15.164.147.160,None,None,None,0
https://tkor.io,172.67.177.157,http://www.yeq-we.com,13.113.59.145,신규+매일+SPORT,6
https://tkor.io,172.67.177.157,http://betbtbt.com,172.67.184.140,추천,6
https://torrent-world6.me,104.21.56.151,None,None,None,0
https://torrent-who6.me,172.67.150.96,None,None,None,0
https://tkor.io,172.67.177.157,http://wb-tt.com,18.178.147.215,코드+카지노+스포츠+라이브+전용+고액+상한+호텔+국내+돌발+놀이터+해외+배당+안전+메이저+천만+국내배당+돌발+천만원고액전용+스포츠상한+해외+놀이터코드+이브+이터+BET+SPORT,6
https://toontime59.com,172.67.166.151,http://peace-77.com,107.154.131.31,코드+가입+스포츠+가능+배팅+경기+제재+진행+루틴+단폴+당첨+배팅가능,19
https://toontime59.com,172.67.166.151,http://lky733.com,172.67.174.238,업체+공식+슬롯,19
https://toontime59.com,172.67.166.151,http://ts-087.com,104.21.41.182,코드+가입+지급+충전,19
https://toontime59.com,172.67.166.151,http://soul-88.com,182.23.208.138,코드+카지노+라이브+호텔+게임+지급+미니+미니게임+매일+정식+이브+슬롯,19
https://toontime59.com,172.67.166.151,https://mtchock.com,172.67.213.68,놀이터+업체+검증+먹튀+먹튀검증+이터,19
https://toontime59.com,172.67.166.151,https://muk-cut.net,172.67.142.161,안전+업체+실시간+검증+시간+먹튀+보기+먹튀검증,19
https://torrentlady17.com,162.213.253.68,None,None,None,0
https://torrenthaja.com,104.21.67.39,None,None,None,0
https://torrenthaja26.com,104.21.17.135,None,None,None,0
https://torrenthaja6.com,104.21.15.67,None,None,None,0
https://torrenthaja13.com,104.21.65.23,None,None,None,0
https://torrentissue25.com,172.67.206.114,None,None,None,0
https://torrenthaja4.com,104.21.2.223,None,None,None,0
https://torrenthaja5.com,104.21.5.85,None,None,None,0
https://torrentplay10.com,104.21.45.50,https://seda9.bet,172.67.131.75,코드+가입+카지노+스포츠+라이브+국내+해외+업체+배팅+보증+경기+실시간+충전+시간+보증업체+토토+렌트+해외+토렌트+시스템+이브+BET,1
https://www.torrent8.icu,104.21.44.235,None,None,None,0
https://torrentlee14.me,104.21.40.233,http://win-yamato1.com,103.31.13.244,코드+최대+무료,4
https://torrentmax15.com,104.21.23.185,https://bit.ly,67.199.248.10,코드+가입+카지노+스포츠+라이브+국내+해외+업체+배팅+보증+경기+실시간+충전+시간+보증업체+토토+렌트+해외+토렌트+시스템+이브+BET,3
https://torrentpang.top,104.21.30.49,https://linkmoum.live,107.161.23.204,링크,3
https://torrentpan7.net,162.210.195.123,None,None,None,0
https://torrentmobile17.com,45.152.218.203,https://twitter.com,104.244.42.193,공식,4
https://torrentlee14.me,104.21.40.233,https://bit.ly,67.199.248.10,코드+가입+카지노+스포츠+라이브+국내+해외+배팅+경기+실시간+충전+시간+토토+해외+시스템+이브+BET,4
https://torrentpang.top,104.21.30.49,https://jusomoya1.com,104.21.14.204,주소,3
https://torrentmobile17.com,45.152.218.203,https://www.fosshub.com,172.67.32.78,그램+렌트+토렌트,4
https://torrentpang.top,104.21.30.49,https://linkk.club,104.21.51.147,링크,3
https://torrentqq85.com,172.67.153.132,None,None,None,0
https://www.xn--sm2bu7og7f0sjbmb.com,104.21.29.124,None,None,None,0
https://torrentsee51.com,104.21.16.58,None,None,None,0
https://torrenttt.net,172.67.149.77,None,None,None,0
https://www.afternic.com,121.156.60.217,None,None,None,0
https://torrentsome2.com,172.67.193.157,None,None,None,0
https://torrentstory14.com,172.67.148.91,http://www.epgguide.co.kr,119.205.197.103,렌트+토렌트,1
https://torrentsoda6.space,172.67.176.133,None,None,None,0
https://torrentsoda7.space,172.67.182.197,None,None,None,0
https://torrentyoung1.com,172.67.129.222,None,None,None,0
https://torrentyoung.com,104.21.54.86,None,None,None,0
https://torrentview33.com,104.21.43.106,https://bit.ly,67.199.248.10,코드+가입+카지노+스포츠+라이브+국내+해외+배팅+경기+실시간+충전+시간+토토+해외+시스템+이브+BET,5
https://tv14.gongzza.net,104.21.73.33,None,None,None,0
https://torrentyoung.org,192.0.78.25,None,None,None,0
https://torrentview33.com,104.21.43.106,http://win-yamato1.com,103.31.13.244,코드+최대+무료,5
https://tshare1.org,104.21.44.43,https://seda9.bet,172.67.131.75,코드+가입+카지노+스포츠+라이브+국내+해외+배팅+경기+실시간+충전+시간+토토+해외+시스템+이브,1
https://tvmin6.club,172.67.195.95,https://noticesite.me,104.21.48.119,야동,5
https://torrentwiz24.me,104.21.21.157,https://bit.ly,67.199.248.10,코드+가입+카지노+스포츠+라이브+국내+해외+배팅+경기+실시간+충전+시간+토토+해외+시스템+이브+BET,3
https://tv9.dasitvlink.com,104.21.24.201,https://www.kkc62.com,104.21.43.184,카지노+보기+우리+CASINO,4
https://tv11.gongzza.net,172.67.157.112,None,None,None,0
https://tvoza.com,92.223.73.24,None,None,None,0
https://torrentwiz24.me,104.21.21.157,https://filemong.com,43.255.252.150,가능+무료+보기+다운로드,3
https://tv9.dasitvlink.com,104.21.24.201,https://t.me,149.154.167.99,그램+주소+보기+텔레그램,4
https://us2.thetorrent.net,207.244.239.235,https://as1.thetorrent.net,194.233.69.135,TORRENT,6
https://tv9.dasitvlink.com,104.21.24.201,https://www.instagram.com,31.13.82.174,그램+주소+보기,4
https://us2.thetorrent.net,207.244.239.235,https://www.torrentdownload.co.kr,210.183.63.194,링크+자동,6
https://tvmin6.club,172.67.195.95,https://linkk.club,104.21.51.147,링크+모든,5
https://tv9.dasitvlink.com,104.21.24.201,https://whdks7757.wixsite.com,34.80.190.141,주소+보기,4
https://us2.thetorrent.net,207.244.239.235,https://www.popkontv.com,114.141.28.49,라이브+리얼+방송+이브,6
https://tvmin6.club,172.67.195.95,https://t.me,149.154.167.99,그램+텔레그램,5
https://v22.sonagitv.me,172.67.171.131,None,None,None,0
https://vet365.club,172.67.223.206,https://newkey1212.com,172.67.160.188,코드+가입+신규+가입코드+매충+회원,3
https://v58.baydrama.live,104.21.11.3,None,None,None,0
https://vet365.club,172.67.223.206,https://ww-789.com,172.67.212.224,코드+가입+카지노+스포츠+국내+가입코드+실시간+매일+시간+정식+시스템+BET,3
https://vet365.club,172.67.223.206,http://bq-22.com,104.21.93.107,코드+가입+카지노+신규+가입코드+게임+지급+미니+제재+환전+미니게임+무제+신규가입+무한+클릭+출석,3
https://wfwf127.com,104.21.73.112,None,None,None,0
https://watchjavonline.com,104.21.45.111,None,None,None,0
https://wfwf124.com,104.21.90.166,None,None,None,0
https://videokim.co,185.53.177.73,None,None,None,0
https://wfwf126.com,104.21.57.120,None,None,None,0
https://vjav.com,104.21.19.230,None,None,None,0
https://wfwf125.com,172.67.185.221,None,None,None,0
https://wfwf122.com,172.67.182.76,None,None,None,0
https://wfwf121.com,104.21.35.124,None,None,None,0
https://wfwf123.com,172.67.193.50,None,None,None,0
https://w65.showtv.club,104.21.27.47,None,None,None,0
https://wfwf136.com,104.21.37.215,None,None,None,0
https://wfwf134.com,172.67.208.232,None,None,None,0
https://wfwf142.com,104.26.2.107,None,None,None,0
https://www.4tube.com,104.20.224.111,None,None,None,0
